BDD_ID,EVENT_ID,EVENT_TYPE,y,event_time_ms,anchor_source,info_json_path,label_ts_ms,row_idx,target_idx,video_path,BDD_START,CONFLICT_TYPE_NORM,conflict_group_target_idx,conflict17_target_idx,split
0a05a47b-2342eda4,402,4,3,1507056280492.0,BDD_START,data/bddk100_info/100k/train/0a05a47b-2342eda4.json,10000,400,3,data/annotated_videos_only/0a05a47b-2342eda4.mov,38.9,,-100,-100,train
08a806c9-42637fe4,403,4,3,1503950064084.0,BDD_START,data/bddk100_info/100k/train/08a806c9-42637fe4.json,10000,401,3,data/annotated_videos_only/08a806c9-42637fe4.mov,39.72,,-100,-100,train
091be679-5b7b91e4,404,4,3,1506834043594.0,BDD_START,data/bddk100_info/100k/train/091be679-5b7b91e4.json,10000,402,3,data/annotated_videos_only/091be679-5b7b91e4.mov,38.55,,-100,-100,test
097c9ce7-c1b90aff,405,4,3,1507322774626.0,BDD_START,data/bddk100_info/100k/train/097c9ce7-c1b90aff.json,10000,403,3,data/annotated_videos_only/097c9ce7-c1b90aff.mov,38.46,,-100,-100,train
0a0379a5-d2e2ba43,406,3,2,1504286957294.0,BDD_START,data/bddk100_info/100k/train/0a0379a5-d2e2ba43.json,10000,404,2,data/annotated_videos_only/0a0379a5-d2e2ba43.mov,20.42,,-100,-100,train
0977bee4-fb6f69ee,407,2,1,1506940884873.0,BDD_START,data/bddk100_info/100k/train/0977bee4-fb6f69ee.json,10000,405,1,data/annotated_videos_only/0977bee4-fb6f69ee.mov,6.07,,-100,-100,train
094d1fd7-d6d70a36,408,3,2,1505259531732.0,BDD_START,data/bddk100_info/100k/train/094d1fd7-d6d70a36.json,10000,406,2,data/annotated_videos_only/094d1fd7-d6d70a36.mov,19.13,,-100,-100,train
07ff4e00-7c90028c,409,2,1,1504366858336.0,BDD_START,data/bddk100_info/100k/train/07ff4e00-7c90028c.json,10000,407,1,data/annotated_videos_only/07ff4e00-7c90028c.mov,12.64,,-100,-100,test
08691778-45ea790a,410,4,3,1504115380161.0,BDD_START,data/bddk100_info/100k/train/08691778-45ea790a.json,10000,408,3,data/annotated_videos_only/08691778-45ea790a.mov,39.77,,-100,-100,train
0827182a-a0aeb8b8,411,4,3,1505132866129.0,BDD_START,data/bddk100_info/100k/train/0827182a-a0aeb8b8.json,10000,409,3,data/annotated_videos_only/0827182a-a0aeb8b8.mov,36.89,,-100,-100,train
08c82c63-2d9a0088,412,3,2,1490131543886.0,BDD_START,data/bddk100_info/100k/train/08c82c63-2d9a0088.json,10000,410,2,data/annotated_videos_only/08c82c63-2d9a0088.mov,20.14,,-100,-100,train
07ea0f81-a6e62756,413,4,3,1503946419032.0,BDD_START,data/bddk100_info/100k/train/07ea0f81-a6e62756.json,10000,411,3,data/annotated_videos_only/07ea0f81-a6e62756.mov,37.65,,-100,-100,train
0996a2e7-b3e9c2e4,414,1,0,1507460919859.0,BDD_START,data/bddk100_info/100k/train/0996a2e7-b3e9c2e4.json,10000,412,0,data/annotated_videos_only/0996a2e7-b3e9c2e4.mov,21.8,A,1,10,train
0804b94c-f50ac796,415,1,0,1503498464217.0,BDD_START,data/bddk100_info/100k/train/0804b94c-f50ac796.json,10000,413,0,data/annotated_videos_only/0804b94c-f50ac796.mov,24.96,J,4,16,train
091386c4-0d3bf1c7,416,4,3,1506901787751.0,BDD_START,data/bddk100_info/100k/train/091386c4-0d3bf1c7.json,10000,414,3,data/annotated_videos_only/091386c4-0d3bf1c7.mov,37.81,,-100,-100,test
08ac709b-62767e87,417,4,3,1504375989396.0,BDD_START,data/bddk100_info/100k/train/08ac709b-62767e87.json,10000,415,3,data/annotated_videos_only/08ac709b-62767e87.mov,36.61,,-100,-100,train
08ef9f76-886d0493,418,3,2,1503873935619.0,BDD_START,data/bddk100_info/100k/train/08ef9f76-886d0493.json,10000,416,2,data/annotated_videos_only/08ef9f76-886d0493.mov,20.01,,-100,-100,train
080ade80-1a838948,419,1,0,1490624357238.0,BDD_START,data/bddk100_info/100k/train/080ade80-1a838948.json,10000,417,0,data/annotated_videos_only/080ade80-1a838948.mov,21.59,H,3,15,train
098da55e-c41120e5,420,4,3,1503723043553.0,BDD_START,data/bddk100_info/100k/train/098da55e-c41120e5.json,10000,418,3,data/annotated_videos_only/098da55e-c41120e5.mov,38.5,,-100,-100,test
09bde9c2-2b5493a6,421,3,2,1503841530874.0,BDD_START,data/bddk100_info/100k/train/09bde9c2-2b5493a6.json,10000,419,2,data/annotated_videos_only/09bde9c2-2b5493a6.mov,20.81,,-100,-100,test
08a18849-e3f76f44,422,4,3,1490157886187.0,BDD_START,data/bddk100_info/100k/train/08a18849-e3f76f44.json,10000,420,3,data/annotated_videos_only/08a18849-e3f76f44.mov,38.03,,-100,-100,train
086f115c-f16c3735,423,3,2,1506709372910.0,BDD_START,data/bddk100_info/100k/train/086f115c-f16c3735.json,10000,421,2,data/annotated_videos_only/086f115c-f16c3735.mov,21.38,,-100,-100,test
08832b9c-e887f14c,424,2,1,1504390616622.0,BDD_START,data/bddk100_info/100k/train/08832b9c-e887f14c.json,10000,422,1,data/annotated_videos_only/08832b9c-e887f14c.mov,9.75,,-100,-100,train
08c9b518-7d6380c9,425,3,2,1507168326489.0,BDD_START,data/bddk100_info/100k/train/08c9b518-7d6380c9.json,10000,423,2,data/annotated_videos_only/08c9b518-7d6380c9.mov,22.91,,-100,-100,train
08f90823-42def031,426,4,3,1504098119619.0,BDD_START,data/bddk100_info/100k/train/08f90823-42def031.json,10000,424,3,data/annotated_videos_only/08f90823-42def031.mov,38.93,,-100,-100,train
09510aa5-6f505269,427,3,2,1507148795632.0,BDD_START,data/bddk100_info/100k/train/09510aa5-6f505269.json,10000,425,2,data/annotated_videos_only/09510aa5-6f505269.mov,20.08,,-100,-100,train
09d9403c-a07d3e0d,428,3,2,1506856605696.0,BDD_START,data/bddk100_info/100k/train/09d9403c-a07d3e0d.json,10000,426,2,data/annotated_videos_only/09d9403c-a07d3e0d.mov,20.16,,-100,-100,val
08822b78-8e3a3d0e,429,4,3,1490320663184.0,BDD_START,data/bddk100_info/100k/train/08822b78-8e3a3d0e.json,10000,427,3,data/annotated_videos_only/08822b78-8e3a3d0e.mov,36.09,,-100,-100,train
07de31b1-f2d983ba,430,3,2,1505020432441.0,BDD_START,data/bddk100_info/100k/train/07de31b1-f2d983ba.json,10000,428,2,data/annotated_videos_only/07de31b1-f2d983ba.mov,20.6,,-100,-100,train
09f23136-817bff87,431,3,2,1507033849593.0,BDD_START,data/bddk100_info/100k/train/09f23136-817bff87.json,10000,429,2,data/annotated_videos_only/09f23136-817bff87.mov,20.74,,-100,-100,test
09e7659a-1ec0ce25,432,4,3,1490132808181.0,BDD_START,data/bddk100_info/100k/train/09e7659a-1ec0ce25.json,10000,430,3,data/annotated_videos_only/09e7659a-1ec0ce25.mov,39.09,,-100,-100,train
0a1f4fce-f9cac880,433,4,3,1503918277977.0,BDD_START,data/bddk100_info/100k/train/0a1f4fce-f9cac880.json,10000,431,3,data/annotated_videos_only/0a1f4fce-f9cac880.mov,38.77,,-100,-100,train
09addb9d-886a3ad8,434,4,3,1490399125907.0,BDD_START,data/bddk100_info/100k/train/09addb9d-886a3ad8.json,10000,432,3,data/annotated_videos_only/09addb9d-886a3ad8.mov,38.25,,-100,-100,train
0a077d81-32f8013a,435,3,2,1506933111895.0,BDD_START,data/bddk100_info/100k/train/0a077d81-32f8013a.json,10000,433,2,data/annotated_videos_only/0a077d81-32f8013a.mov,20.07,,-100,-100,test
08c9b518-24dccef1,436,4,3,1507170463458.0,BDD_START,data/bddk100_info/100k/train/08c9b518-24dccef1.json,10000,434,3,data/annotated_videos_only/08c9b518-24dccef1.mov,37.48,,-100,-100,train
0886c147-281cfa4c,437,3,2,1489880421559.0,BDD_START,data/bddk100_info/100k/train/0886c147-281cfa4c.json,10000,435,2,data/annotated_videos_only/0886c147-281cfa4c.mov,20.63,,-100,-100,val
08ffb626-76ad5387,438,4,3,1504132669838.0,BDD_START,data/bddk100_info/100k/train/08ffb626-76ad5387.json,10000,436,3,data/annotated_videos_only/08ffb626-76ad5387.mov,35.62,,-100,-100,val
08c82c63-03a451ff,439,3,2,1490128477300.0,BDD_START,data/bddk100_info/100k/train/08c82c63-03a451ff.json,10000,437,2,data/annotated_videos_only/08c82c63-03a451ff.mov,21.46,,-100,-100,val
099071e5-fae1033c,440,3,2,1504185078687.0,BDD_START,data/bddk100_info/100k/train/099071e5-fae1033c.json,10000,438,2,data/annotated_videos_only/099071e5-fae1033c.mov,20.36,,-100,-100,train
0840fdc6-e72d96b3,441,1,0,1506831366548.0,BDD_START,data/bddk100_info/100k/train/0840fdc6-e72d96b3.json,10000,439,0,data/annotated_videos_only/0840fdc6-e72d96b3.mov,17.52,Q,0,0,train
0a0b16e2-93f8c456,442,3,2,1507001128703.0,BDD_START,data/bddk100_info/100k/train/0a0b16e2-93f8c456.json,10000,440,2,data/annotated_videos_only/0a0b16e2-93f8c456.mov,20.5,,-100,-100,train
0872f776-c90d4265,443,4,3,1504211735275.0,BDD_START,data/bddk100_info/100k/train/0872f776-c90d4265.json,10000,441,3,data/annotated_videos_only/0872f776-c90d4265.mov,38.27,,-100,-100,train
08aebde1-cd63f123,444,1,0,1505318980003.0,BDD_START,data/bddk100_info/100k/train/08aebde1-cd63f123.json,10000,442,0,data/annotated_videos_only/08aebde1-cd63f123.mov,19.58,J,4,16,train
0875a7fe-00ea2b7b,445,2,1,1504238218637.0,BDD_START,data/bddk100_info/100k/train/0875a7fe-00ea2b7b.json,10000,443,1,data/annotated_videos_only/0875a7fe-00ea2b7b.mov,9.78,,-100,-100,train
09ad6875-3ff2b775,446,3,2,1503533838353.0,BDD_START,data/bddk100_info/100k/train/09ad6875-3ff2b775.json,10000,444,2,data/annotated_videos_only/09ad6875-3ff2b775.mov,19.88,,-100,-100,test
086a5147-40525e75,447,1,0,1504186991148.0,BDD_START,data/bddk100_info/100k/train/086a5147-40525e75.json,10000,445,0,data/annotated_videos_only/086a5147-40525e75.mov,21.5,Q,0,0,val
09f4b7a9-c1529cd1,448,3,2,1503852515756.0,BDD_START,data/bddk100_info/100k/train/09f4b7a9-c1529cd1.json,10000,446,2,data/annotated_videos_only/09f4b7a9-c1529cd1.mov,20.78,,-100,-100,train
093d551e-7bf16e91,449,4,3,1503788561695.0,BDD_START,data/bddk100_info/100k/train/093d551e-7bf16e91.json,10000,447,3,data/annotated_videos_only/093d551e-7bf16e91.mov,34.87,,-100,-100,train
09e17e0d-0976910b,450,4,3,1503649236550.0,BDD_START,data/bddk100_info/100k/train/09e17e0d-0976910b.json,10000,448,3,data/annotated_videos_only/09e17e0d-0976910b.mov,35.45,,-100,-100,train
0959bfdf-a1660e61,451,4,3,1489895454678.0,BDD_START,data/bddk100_info/100k/train/0959bfdf-a1660e61.json,10000,449,3,data/annotated_videos_only/0959bfdf-a1660e61.mov,37.59,,-100,-100,val
0924b40b-6ec1c8e8,452,1,0,1490367276014.0,BDD_START,data/bddk100_info/100k/train/0924b40b-6ec1c8e8.json,10000,450,0,data/annotated_videos_only/0924b40b-6ec1c8e8.mov,23.24,Q,0,0,train
082d5dee-143aa65a,453,1,0,1503524762947.0,BDD_START,data/bddk100_info/100k/train/082d5dee-143aa65a.json,10000,451,0,data/annotated_videos_only/082d5dee-143aa65a.mov,20.29,Q,0,0,test
08ac23b4-93b233b1,454,1,0,1507341809728.0,BDD_START,data/bddk100_info/100k/train/08ac23b4-93b233b1.json,10000,452,0,data/annotated_videos_only/08ac23b4-93b233b1.mov,19.23,T,0,4,test
08c793fc-aac55921,455,1,0,1504352724983.0,BDD_START,data/bddk100_info/100k/train/08c793fc-aac55921.json,10000,453,0,data/annotated_videos_only/08c793fc-aac55921.mov,27.45,J,4,16,test
08e467a4-a39b0253,456,4,3,1503674857659.0,BDD_START,data/bddk100_info/100k/train/08e467a4-a39b0253.json,10000,454,3,data/annotated_videos_only/08e467a4-a39b0253.mov,34.54,,-100,-100,train
08fd4409-bd668894,457,1,0,1505394950515.0,BDD_START,data/bddk100_info/100k/train/08fd4409-bd668894.json,10000,455,0,data/annotated_videos_only/08fd4409-bd668894.mov,21.28,Q,0,0,train
0832b2c1-59228fb8,458,1,0,1489753445427.0,BDD_START,data/bddk100_info/100k/train/0832b2c1-59228fb8.json,10000,456,0,data/annotated_videos_only/0832b2c1-59228fb8.mov,18.63,J,4,16,test
0a3f965a-0198d7ae,459,1,0,1507281787677.0,BDD_START,data/bddk100_info/100k/train/0a3f965a-0198d7ae.json,10000,457,0,data/annotated_videos_only/0a3f965a-0198d7ae.mov,20.77,Q,0,0,train
086f115c-47307bfb,460,2,1,1506712260268.0,BDD_START,data/bddk100_info/100k/train/086f115c-47307bfb.json,10000,458,1,data/annotated_videos_only/086f115c-47307bfb.mov,16.48,,-100,-100,train
0a2804db-65f4ffa1,461,4,3,1503584647606.0,BDD_START,data/bddk100_info/100k/train/0a2804db-65f4ffa1.json,10000,459,3,data/annotated_videos_only/0a2804db-65f4ffa1.mov,36.89,,-100,-100,train
09fe84f2-5f2228d2,462,1,0,1489186734286.0,BDD_START,data/bddk100_info/100k/train/09fe84f2-5f2228d2.json,10000,460,0,data/annotated_videos_only/09fe84f2-5f2228d2.mov,21.02,I,1,7,train
08f767eb-c0282d57,463,3,2,1504174857501.0,BDD_START,data/bddk100_info/100k/train/08f767eb-c0282d57.json,10000,461,2,data/annotated_videos_only/08f767eb-c0282d57.mov,18.12,,-100,-100,val
0957432b-e6f47f8e,464,1,0,1504101319859.0,BDD_START,data/bddk100_info/100k/train/0957432b-e6f47f8e.json,10000,462,0,data/annotated_videos_only/0957432b-e6f47f8e.mov,19.93,F,2,13,train
07e9e760-687a2c40,465,1,0,1490620133782.0,BDD_START,data/bddk100_info/100k/train/07e9e760-687a2c40.json,10000,463,0,data/annotated_videos_only/07e9e760-687a2c40.mov,22.47,Q,0,0,train
082af4d2-631e428f,466,3,2,1503674422476.0,BDD_START,data/bddk100_info/100k/train/082af4d2-631e428f.json,10000,464,2,data/annotated_videos_only/082af4d2-631e428f.mov,22.7,,-100,-100,train
08e0470b-eb10d0bc,467,1,0,1504326856148.0,BDD_START,data/bddk100_info/100k/train/08e0470b-eb10d0bc.json,10000,465,0,data/annotated_videos_only/08e0470b-eb10d0bc.mov,19.77,J,4,16,train
098aee54-bd3fe086,468,3,2,1503784684970.0,BDD_START,data/bddk100_info/100k/train/098aee54-bd3fe086.json,10000,466,2,data/annotated_videos_only/098aee54-bd3fe086.mov,19.52,,-100,-100,train
0900912b-1f288d91,469,1,0,1503623593920.0,BDD_START,data/bddk100_info/100k/train/0900912b-1f288d91.json,10000,467,0,data/annotated_videos_only/0900912b-1f288d91.mov,25.12,H,3,15,train
09d9403c-4c5192af,470,3,2,1506855828762.0,BDD_START,data/bddk100_info/100k/train/09d9403c-4c5192af.json,10000,468,2,data/annotated_videos_only/09d9403c-4c5192af.mov,20.17,,-100,-100,val
0a0ceca1-4148e482,471,3,2,1507240848445.0,BDD_START,data/bddk100_info/100k/train/0a0ceca1-4148e482.json,10000,469,2,data/annotated_videos_only/0a0ceca1-4148e482.mov,21.62,,-100,-100,train
0872f776-5fcac7fc,472,2,1,1504212297689.0,BDD_START,data/bddk100_info/100k/train/0872f776-5fcac7fc.json,10000,470,1,data/annotated_videos_only/0872f776-5fcac7fc.mov,20.35,,-100,-100,train
08092a8d-9d33fefd,473,2,1,1507008408306.0,BDD_START,data/bddk100_info/100k/train/08092a8d-9d33fefd.json,10000,471,1,data/annotated_videos_only/08092a8d-9d33fefd.mov,18.67,,-100,-100,train
093f543c-ecb7c43d,474,4,3,1507134028223.0,BDD_START,data/bddk100_info/100k/train/093f543c-ecb7c43d.json,10000,472,3,data/annotated_videos_only/093f543c-ecb7c43d.mov,36.53,,-100,-100,val
09329382-5947e435,475,1,0,1489718489920.0,BDD_START,data/bddk100_info/100k/train/09329382-5947e435.json,10000,473,0,data/annotated_videos_only/09329382-5947e435.mov,19.23,T,0,4,val
0889a51d-48ed41be,476,3,2,1503544829250.0,BDD_START,data/bddk100_info/100k/train/0889a51d-48ed41be.json,10000,474,2,data/annotated_videos_only/0889a51d-48ed41be.mov,20.73,,-100,-100,train
087c75b9-53c8cf11,477,1,0,1505381529566.0,BDD_START,data/bddk100_info/100k/train/087c75b9-53c8cf11.json,10000,475,0,data/annotated_videos_only/087c75b9-53c8cf11.mov,6.92,F,2,13,train
09dddf33-6b1018d1,478,3,2,1507303873024.0,BDD_START,data/bddk100_info/100k/train/09dddf33-6b1018d1.json,10000,476,2,data/annotated_videos_only/09dddf33-6b1018d1.mov,28.29,,-100,-100,train
081a0da6-a7cdac9c,479,1,0,1490057151014.0,BDD_START,data/bddk100_info/100k/train/081a0da6-a7cdac9c.json,10000,477,0,data/annotated_videos_only/081a0da6-a7cdac9c.mov,18.01,S,1,11,train
0804b94c-1bbe0e29,480,1,0,1503495753836.0,BDD_START,data/bddk100_info/100k/train/0804b94c-1bbe0e29.json,10000,478,0,data/annotated_videos_only/0804b94c-1bbe0e29.mov,19.96,R,0,3,train
08119845-793c9e3a,481,3,2,1489199677417.0,BDD_START,data/bddk100_info/100k/train/08119845-793c9e3a.json,10000,479,2,data/annotated_videos_only/08119845-793c9e3a.mov,19.21,,-100,-100,val
0837760b-d41ee91e,482,2,1,1504290685403.0,BDD_START,data/bddk100_info/100k/train/0837760b-d41ee91e.json,10000,480,1,data/annotated_videos_only/0837760b-d41ee91e.mov,28.72,,-100,-100,train
08559e14-86c1c50d,483,4,3,1489882198614.0,BDD_START,data/bddk100_info/100k/train/08559e14-86c1c50d.json,10000,481,3,data/annotated_videos_only/08559e14-86c1c50d.mov,37.15,,-100,-100,train
0a0c3694-37864ee7,484,3,2,1507125264490.0,BDD_START,data/bddk100_info/100k/train/0a0c3694-37864ee7.json,10000,482,2,data/annotated_videos_only/0a0c3694-37864ee7.mov,19.87,,-100,-100,val
0990f543-98170735,485,1,0,1506734745752.0,BDD_START,data/bddk100_info/100k/train/0990f543-98170735.json,10000,483,0,data/annotated_videos_only/0990f543-98170735.mov,21.73,A,1,10,train
09a1bb0d-980924e2,486,3,2,1507152388051.0,BDD_START,data/bddk100_info/100k/train/09a1bb0d-980924e2.json,10000,484,2,data/annotated_videos_only/09a1bb0d-980924e2.mov,19.49,,-100,-100,val
07e8dd9a-4c074ae4,487,1,0,1507314464062.0,BDD_START,data/bddk100_info/100k/train/07e8dd9a-4c074ae4.json,10000,485,0,data/annotated_videos_only/07e8dd9a-4c074ae4.mov,12.26,T,0,4,train
0840fdc6-28ecdc0a,488,2,1,1506828882394.0,BDD_START,data/bddk100_info/100k/train/0840fdc6-28ecdc0a.json,10000,486,1,data/annotated_videos_only/0840fdc6-28ecdc0a.mov,21.98,,-100,-100,train
09d9403c-42fd5def,489,3,2,1506857979212.0,BDD_START,data/bddk100_info/100k/train/09d9403c-42fd5def.json,10000,487,2,data/annotated_videos_only/09d9403c-42fd5def.mov,21.09,,-100,-100,train
0a227e54-ca03e077,491,3,2,1490240868115.0,BDD_START,data/bddk100_info/100k/train/0a227e54-ca03e077.json,10000,489,2,data/annotated_videos_only/0a227e54-ca03e077.mov,16.45,,-100,-100,train
08ffb626-6a845e7a,492,3,2,1504130001741.0,BDD_START,data/bddk100_info/100k/train/08ffb626-6a845e7a.json,10000,490,2,data/annotated_videos_only/08ffb626-6a845e7a.mov,17.57,,-100,-100,train
083cbb05-fd4bd01d,493,3,2,1503593275945.0,BDD_START,data/bddk100_info/100k/train/083cbb05-fd4bd01d.json,10000,491,2,data/annotated_videos_only/083cbb05-fd4bd01d.mov,17.39,,-100,-100,train
083174cc-d0d36221,494,3,2,1507260594357.0,BDD_START,data/bddk100_info/100k/train/083174cc-d0d36221.json,10000,492,2,data/annotated_videos_only/083174cc-d0d36221.mov,16.09,,-100,-100,train
09e4ac3a-34ef3203,495,3,2,1489721654294.0,BDD_START,data/bddk100_info/100k/train/09e4ac3a-34ef3203.json,10000,493,2,data/annotated_videos_only/09e4ac3a-34ef3203.mov,18.09,,-100,-100,train
0867b333-02fd5cf3,496,1,0,1507464994756.0,BDD_START,data/bddk100_info/100k/train/0867b333-02fd5cf3.json,10000,494,0,data/annotated_videos_only/0867b333-02fd5cf3.mov,15.88,Q,0,0,train
0935be53-9a1f1a91,497,4,3,1503456922192.0,BDD_START,data/bddk100_info/100k/train/0935be53-9a1f1a91.json,10000,495,3,data/annotated_videos_only/0935be53-9a1f1a91.mov,40.07,,-100,-100,train
09322aca-d4184b1a,498,3,2,1504194335147.0,BDD_START,data/bddk100_info/100k/train/09322aca-d4184b1a.json,10000,496,2,data/annotated_videos_only/09322aca-d4184b1a.mov,20.31,,-100,-100,train
089c725b-def00b86,499,4,3,1503799804900.0,BDD_START,data/bddk100_info/100k/train/089c725b-def00b86.json,10000,497,3,data/annotated_videos_only/089c725b-def00b86.mov,37.95,,-100,-100,train
08ac23b4-2031c61b,500,1,0,1507346061925.0,BDD_START,data/bddk100_info/100k/train/08ac23b4-2031c61b.json,10000,498,0,data/annotated_videos_only/08ac23b4-2031c61b.mov,20.26,Q,0,0,train
08030962-867756a2,501,1,0,1507415199522.0,BDD_START,data/bddk100_info/100k/train/08030962-867756a2.json,10000,499,0,data/annotated_videos_only/08030962-867756a2.mov,20.65,S,1,11,train
08f7bc96-150878fe,502,2,1,1503723799571.0,BDD_START,data/bddk100_info/100k/train/08f7bc96-150878fe.json,10000,500,1,data/annotated_videos_only/08f7bc96-150878fe.mov,20.41,,-100,-100,train
083174cc-11a28344,503,4,3,1507263142049.0,BDD_START,data/bddk100_info/100k/train/083174cc-11a28344.json,10000,501,3,data/annotated_videos_only/083174cc-11a28344.mov,37.88,,-100,-100,test
099d8913-48b371ce,504,1,0,1488685331722.0,BDD_START,data/bddk100_info/100k/train/099d8913-48b371ce.json,10000,502,0,data/annotated_videos_only/099d8913-48b371ce.mov,19.62,Q,0,0,val
08c35741-50cb85ef,505,3,2,1506808895165.0,BDD_START,data/bddk100_info/100k/train/08c35741-50cb85ef.json,10000,503,2,data/annotated_videos_only/08c35741-50cb85ef.mov,21.48,,-100,-100,val
08fc12ef-39f16566,506,3,2,1506739239080.0,BDD_START,data/bddk100_info/100k/train/08fc12ef-39f16566.json,10000,504,2,data/annotated_videos_only/08fc12ef-39f16566.mov,18.84,,-100,-100,train
08600583-56f80631,507,4,3,1507428322719.0,BDD_START,data/bddk100_info/100k/train/08600583-56f80631.json,10000,505,3,data/annotated_videos_only/08600583-56f80631.mov,25.5,,-100,-100,val
0973a4ae-441acd83,508,4,3,1503826316670.0,BDD_START,data/bddk100_info/100k/train/0973a4ae-441acd83.json,10000,506,3,data/annotated_videos_only/0973a4ae-441acd83.mov,27.41,,-100,-100,val
0943bcdd-481da984,509,4,3,1490364047048.0,BDD_START,data/bddk100_info/100k/train/0943bcdd-481da984.json,10000,507,3,data/annotated_videos_only/0943bcdd-481da984.mov,40.17,,-100,-100,train
0868eac6-a70556b4,510,4,3,1503864295832.0,BDD_START,data/bddk100_info/100k/train/0868eac6-a70556b4.json,10000,508,3,data/annotated_videos_only/0868eac6-a70556b4.mov,16.8,,-100,-100,train
0a229f92-6799c19f,512,3,2,1507096164927.0,BDD_START,data/bddk100_info/100k/train/0a229f92-6799c19f.json,10000,510,2,data/annotated_videos_only/0a229f92-6799c19f.mov,17.2,,-100,-100,train
094abeaf-c901b4f6,513,2,1,1507506854748.0,BDD_START,data/bddk100_info/100k/train/094abeaf-c901b4f6.json,10000,511,1,data/annotated_videos_only/094abeaf-c901b4f6.mov,15.27,,-100,-100,train
08592dc6-483fb0f4,514,3,2,1504337257107.0,BDD_START,data/bddk100_info/100k/train/08592dc6-483fb0f4.json,10000,512,2,data/annotated_videos_only/08592dc6-483fb0f4.mov,17.63,,-100,-100,train
083174cc-0249b0b9,515,4,3,1507265147408.0,BDD_START,data/bddk100_info/100k/train/083174cc-0249b0b9.json,10000,513,3,data/annotated_videos_only/083174cc-0249b0b9.mov,23.36,,-100,-100,val
09058abf-a039ab07,516,1,0,1505405158059.0,BDD_START,data/bddk100_info/100k/train/09058abf-a039ab07.json,10000,514,0,data/annotated_videos_only/09058abf-a039ab07.mov,18.58,Q,0,0,val
088f9e4e-64c3714f,517,4,3,1503622096033.0,BDD_START,data/bddk100_info/100k/train/088f9e4e-64c3714f.json,10000,515,3,data/annotated_videos_only/088f9e4e-64c3714f.mov,14.22,,-100,-100,val
08ffb626-fa887664,518,3,2,1504127630536.0,BDD_START,data/bddk100_info/100k/train/08ffb626-fa887664.json,10000,516,2,data/annotated_videos_only/08ffb626-fa887664.mov,21.84,,-100,-100,train
08ef9f76-98fad0d1,519,4,3,1503876852095.0,BDD_START,data/bddk100_info/100k/train/08ef9f76-98fad0d1.json,10000,517,3,data/annotated_videos_only/08ef9f76-98fad0d1.mov,39.65,,-100,-100,train
09604a5b-bb74b576,520,3,2,1505365391890.0,BDD_START,data/bddk100_info/100k/train/09604a5b-bb74b576.json,10000,518,2,data/annotated_videos_only/09604a5b-bb74b576.mov,19.61,,-100,-100,test
08f7bc96-82c4d570,521,1,0,1503724940884.0,BDD_START,data/bddk100_info/100k/train/08f7bc96-82c4d570.json,10000,519,0,data/annotated_videos_only/08f7bc96-82c4d570.mov,20.22,W,3,1,train
0844afed-62a1b2be,522,3,2,1489721994513.0,BDD_START,data/bddk100_info/100k/train/0844afed-62a1b2be.json,10000,520,2,data/annotated_videos_only/0844afed-62a1b2be.mov,20.06,,-100,-100,train
08b61578-35cae2fa,523,3,2,1503878767056.0,BDD_START,data/bddk100_info/100k/train/08b61578-35cae2fa.json,10000,521,2,data/annotated_videos_only/08b61578-35cae2fa.mov,18.91,,-100,-100,test
080aeb7a-fbcbca53,524,1,0,1507399537074.0,BDD_START,data/bddk100_info/100k/train/080aeb7a-fbcbca53.json,10000,522,0,data/annotated_videos_only/080aeb7a-fbcbca53.mov,24.12,Q,0,0,train
07f66a41-02f8045a,525,1,0,1507429808323.0,BDD_START,data/bddk100_info/100k/train/07f66a41-02f8045a.json,10000,523,0,data/annotated_videos_only/07f66a41-02f8045a.mov,21.59,O,1,8,train
099f0478-a978c1be,526,1,0,1504128335674.0,BDD_START,data/bddk100_info/100k/train/099f0478-a978c1be.json,10000,524,0,data/annotated_videos_only/099f0478-a978c1be.mov,20.04,O,1,8,train
088351d1-30833ddc,527,1,0,1504132314734.0,BDD_START,data/bddk100_info/100k/train/088351d1-30833ddc.json,10000,525,0,data/annotated_videos_only/088351d1-30833ddc.mov,20.32,Q,0,0,train
087ad1c6-93a9e125,528,1,0,1507044124699.0,BDD_START,data/bddk100_info/100k/train/087ad1c6-93a9e125.json,10000,526,0,data/annotated_videos_only/087ad1c6-93a9e125.mov,19.65,Q,0,0,train
07f4db9c-ea11f3a0,529,3,2,1504232095115.0,BDD_START,data/bddk100_info/100k/train/07f4db9c-ea11f3a0.json,10000,527,2,data/annotated_videos_only/07f4db9c-ea11f3a0.mov,18.63,,-100,-100,train
0908b2c6-07100ed6,530,1,0,1490021485117.0,BDD_START,data/bddk100_info/100k/train/0908b2c6-07100ed6.json,10000,528,0,data/annotated_videos_only/0908b2c6-07100ed6.mov,20.07,O,1,8,train
09a3ff75-72315256,531,3,2,1505084407201.0,BDD_START,data/bddk100_info/100k/train/09a3ff75-72315256.json,10000,529,2,data/annotated_videos_only/09a3ff75-72315256.mov,19.27,,-100,-100,train
092a4d43-1663d2fd,532,4,3,1490032344634.0,BDD_START,data/bddk100_info/100k/train/092a4d43-1663d2fd.json,10000,530,3,data/annotated_videos_only/092a4d43-1663d2fd.mov,38.66,,-100,-100,train
