BDD_ID,EVENT_ID,EVENT_TYPE,y,label_ts_ms,weather,scene,timeofday,n_car,n_pedestrian,n_truck,n_bus,n_traffic_light,n_traffic_sign,n_tl_red,n_tl_yellow,n_tl_green,total_boxed_objects,min_box_area,max_box_area,mean_box_area,pct_occluded,pct_truncated
14763895-f405c817,701,3,2,10000,undefined,city street,daytime,11,0,2,0,2,3,0,0,0,18,85.01463755686271,34154.029424135806,6113.196412172856,0.3333333333333333,0.2777777777777778
121b3cea-972c6d2c,702,3,2,10000,clear,residential,daytime,17,0,0,0,0,0,0,0,0,17,124.5512035612798,68522.3095516883,6959.6923823687175,0.8823529411764706,0.058823529411764705
135a9354-3c1d7523,703,1,0,10000,clear,highway,daytime,12,0,3,0,0,3,0,0,0,18,120.66191786782075,99998.57134991867,9658.699874325517,0.7777777777777778,0.1111111111111111
0acd25d7-3b21984a,704,3,2,10000,overcast,residential,daytime,8,0,0,0,0,3,0,0,0,11,171.25790489675992,11995.838641468512,2233.429682461287,0.6363636363636364,0.0
0a9fa549-8ed0921d,705,1,0,10000,clear,city street,night,14,0,0,0,6,3,0,0,5,23,348.70968488321046,27951.260292025472,4078.793214211794,0.4782608695652174,0.08695652173913043
14c24fe0-24603d3e,706,1,0,10000,undefined,city street,daytime,4,0,1,1,3,2,1,0,0,20,321.67465834017077,256158.5659018284,16238.85149315799,0.7,0.2
114e578a-47a24858,707,1,0,10000,clear,city street,night,5,0,0,0,0,3,0,0,0,8,275.275321495944,47285.91097322579,6706.763818747746,0.0,0.0
1434a72c-655e983f,708,1,0,10000,clear,city street,daytime,5,0,0,1,0,0,0,0,0,6,308.2850741672145,19704.37633753465,4045.792803131652,0.3333333333333333,0.16666666666666666
0b2ea587-0b9240b3,709,1,0,10000,clear,highway,night,3,0,4,0,4,7,0,2,2,20,177.54808676646414,3336.7765783441146,1048.3791288271414,0.2,0.0
0af99ed6-252c770e,710,3,2,10000,clear,city street,daytime,24,0,0,0,9,11,1,0,2,64,71.77169007180909,32927.04120381294,1868.7466226347083,0.484375,0.0625
12772a6e-4a3ee382,711,1,0,10000,clear,residential,daytime,14,0,0,0,1,3,0,0,1,18,56.64926510105037,38131.24794924124,8864.036009175537,0.6666666666666666,0.05555555555555555
134b1055-ab8226f8,712,1,0,10000,clear,city street,night,12,0,0,0,13,10,4,1,4,35,0.0,20765.800716409605,1712.45605486353,0.17142857142857143,0.11428571428571428
12f37766-8e36a1f4,713,1,0,10000,clear,city street,night,12,0,1,0,2,1,0,0,2,20,194.3192461824817,44672.77118101512,6199.765905387913,0.55,0.05
10d36198-146d0ca2,714,1,0,10000,overcast,city street,daytime,10,0,0,0,7,7,2,0,2,27,273.3714700363348,121904.3672320921,8089.174206955704,0.3333333333333333,0.18518518518518517
143f5d2c-7abb376b,715,3,2,10000,clear,city street,night,9,0,0,0,4,4,1,0,3,17,78.67755158301586,12273.695971963576,1132.8463494689277,0.17647058823529413,0.0
0fa91e8c-e1e98e63,716,1,0,10000,undefined,city street,daytime,4,0,0,0,1,2,0,0,0,7,1090.495735372715,178275.80818326233,43488.62312520326,0.14285714285714285,0.42857142857142855
14b8a307-49cbd0db,717,3,2,10000,snowy,highway,daytime,12,0,6,5,11,12,0,0,6,46,107.66758018824324,23736.217430020217,2905.1808122271987,0.391304347826087,0.06521739130434782
0b84641a-2c1532fd,718,1,0,10000,snowy,residential,daytime,8,0,0,0,0,0,0,0,0,9,146.8059252061503,52488.94937367761,7429.534036426859,0.7777777777777778,0.0
133a443d-88a3020f,719,1,0,10000,clear,city street,daytime,14,0,2,0,5,2,0,0,3,24,143.55678556584252,18370.78219058135,2334.0672595818596,0.5416666666666666,0.041666666666666664
11b47a8a-24a77ef8,720,1,0,10000,snowy,city street,dawn/dusk,8,0,0,1,3,2,0,0,1,14,641.8047572632822,103752.32574437336,18566.276897759857,0.35714285714285715,0.14285714285714285
0a8155a9-57f33092,721,1,0,10000,clear,highway,daytime,3,0,0,0,0,6,0,0,0,9,168.57632970651946,8161.903489784547,2229.300465286885,0.3333333333333333,0.0
14665c9a-9dbbde51,722,4,3,10000,partly cloudy,highway,daytime,13,0,3,1,0,6,0,0,0,23,71.9337422801504,30724.680904587054,3199.7449673267292,0.6956521739130435,0.0
14942896-ea3755fc,723,1,0,10000,clear,city street,night,3,0,0,0,5,6,1,0,3,15,239.37688224799405,11673.610862245501,2589.880114107139,0.06666666666666667,0.0
0ab1b9e8-fa380a2a,724,3,2,10000,overcast,city street,daytime,21,0,0,0,4,5,0,0,3,31,121.49998199999804,50980.28667790939,5101.150532130193,0.4838709677419355,0.03225806451612903
1041f776-fcce9b98,725,2,1,10000,clear,highway,night,4,0,0,0,0,0,0,0,0,4,86.99609664580733,202.99091102120607,135.93140908664097,0.5,0.0
0bf1c902-d84fa0fa,727,4,3,10000,overcast,city street,dawn/dusk,5,0,0,0,0,0,0,0,0,7,347.9844242785419,129281.64274814041,19241.414343905584,0.7142857142857143,0.0
0cd03801-6a226ab9,728,1,0,10000,clear,city street,daytime,18,0,0,0,0,8,0,0,0,37,0.0,131350.15140569521,8757.50711517428,0.5675675675675675,0.05405405405405406
0bf28365-f426185c,729,3,2,10000,clear,city street,night,11,0,0,0,7,8,1,0,4,33,121.12604568405148,1650.9030624632899,463.36487430068854,0.5151515151515151,0.0
0c2a51f7-f9417ba1,730,3,2,10000,clear,city street,night,11,0,0,0,1,0,0,0,0,12,331.19536677640383,34140.09796621384,6366.39421181464,0.75,0.0
0c8cbbf9-c3bde0a5,731,3,2,10000,rainy,city street,daytime,6,0,0,4,3,1,0,0,2,14,112.09608320515251,127394.0934382358,16173.308541283384,0.42857142857142855,0.07142857142857142
0bf91dc7-620f4b74,732,1,0,10000,undefined,city street,dawn/dusk,7,0,2,1,10,1,1,0,2,25,97.8706006489671,141078.67719041702,7369.410125214673,0.48,0.2
0c140522-57d3aac5,733,3,2,10000,clear,parking lot,daytime,6,0,1,0,0,2,0,0,0,9,547.6943710426413,18743.31847100092,7278.964291833192,0.5555555555555556,0.2222222222222222
12b071b9-d252755c,734,1,0,10000,clear,highway,night,8,0,0,1,2,4,2,0,0,15,87.44364722700546,1340.802451956918,419.81045909496333,0.2,0.0
119e8fd0-ae1ccbed,735,3,2,10000,clear,city street,night,6,0,1,0,3,1,1,0,2,20,66.79723639818546,159261.59466977086,15482.030289944174,0.4,0.15
0b01ff2a-3f7c8fa6,736,1,0,10000,clear,city street,night,8,0,0,0,10,11,5,0,5,31,73.34908055133565,20461.347411907387,1640.4446365969975,0.16129032258064516,0.0
13799e13-2254521b,737,1,0,10000,clear,residential,daytime,3,0,0,0,2,2,0,0,2,8,110.1788320513203,15697.86230742725,2775.457613643517,0.375,0.0
0cc6f7a9-6083566a,738,1,0,10000,overcast,highway,daytime,1,0,1,0,2,0,0,0,2,4,153.77321475007983,212571.55098910083,60475.59246898182,0.0,0.25
1113f256-6b6cedef,739,3,2,10000,clear,highway,night,5,0,0,0,0,3,0,0,0,8,479.4758090908815,89084.43171907897,19045.883235628746,0.25,0.125
11513e3d-63279d59,740,1,0,10000,clear,highway,dawn/dusk,8,0,2,0,0,1,0,0,0,11,242.33298086249732,12865.676865414312,2912.4147820645235,0.6363636363636364,0.0
130db22b-5c2dc23a,741,1,0,10000,clear,city street,daytime,13,0,2,1,7,9,0,0,2,33,53.262515717183604,8170.955273333209,1289.140658211633,0.3333333333333333,0.030303030303030304
0c2f33b9-f94d69b5,742,1,0,10000,clear,highway,daytime,27,0,2,0,0,1,0,0,0,30,43.42584515093568,57158.687913874375,3681.904641912353,0.7,0.06666666666666667
14136b96-c8f81a0a,743,3,2,10000,overcast,highway,daytime,27,0,2,1,4,6,0,0,4,40,62.27563796550938,16166.747322773183,939.4963886468679,0.525,0.0
0cadd633-3651a3f3,744,1,0,10000,clear,highway,night,10,0,0,0,0,0,0,0,0,10,169.7684670673918,44413.46282141646,8104.572547255525,0.2,0.1
0a649d81-cbee318e,745,3,2,10000,undefined,city street,daytime,3,0,0,2,0,6,0,0,0,13,107.31290732198381,189642.04732438526,35187.3172603245,0.3076923076923077,0.23076923076923078
10cabd0e-29e64d0c,746,1,0,10000,partly cloudy,city street,daytime,9,0,2,0,6,8,0,0,2,27,56.04804659359196,20024.721316000596,2069.8469680280937,0.37037037037037035,0.037037037037037035
11e90e4b-6659e8ee,747,1,0,10000,overcast,highway,daytime,10,0,0,0,0,0,0,0,0,10,65.48503375390429,9093.0664129361,1311.2317578128684,0.7,0.0
133e8c9b-17142ecd,748,1,0,10000,clear,city street,night,5,0,1,0,5,2,0,0,5,13,144.72610676246515,12102.314388271554,3937.2050937981703,0.3076923076923077,0.07692307692307693
11bfabe9-4814e710,749,3,2,10000,clear,city street,night,5,0,0,0,1,0,0,0,1,8,186.82683279250622,158746.74689656365,34505.161770854094,0.75,0.25
10c3a8f6-4942829b,750,3,2,10000,clear,city street,night,5,0,1,0,4,3,0,0,4,13,98.08408153878634,63595.84882068136,10050.96569276834,0.15384615384615385,0.07692307692307693
0cbcfce7-bc97fd91,751,3,2,10000,clear,city street,dawn/dusk,9,0,0,0,8,3,2,0,4,23,129.6842456764804,70088.44058713797,6260.00723713258,0.30434782608695654,0.043478260869565216
0ace96c3-8dc21565,752,1,0,10000,undefined,residential,dawn/dusk,22,0,0,0,2,3,1,0,1,33,107.16682489927881,16932.35940751895,2861.2809299288224,0.696969696969697,0.06060606060606061
1160f544-55292d71,753,1,0,10000,overcast,city street,daytime,12,0,2,0,0,6,0,0,0,21,188.63161779052808,92760.22454707736,8726.52776374575,0.42857142857142855,0.09523809523809523
13041e31-6d5e3c54,754,3,2,10000,clear,city street,night,11,0,0,0,5,5,1,0,1,21,157.39834812695275,3140.0972814543247,727.3220392016957,0.42857142857142855,0.047619047619047616
11efd6f3-d6f1bb31,755,2,1,10000,overcast,highway,dawn/dusk,8,0,1,0,7,2,1,0,3,18,93.97251618755206,10149.033155629637,992.4064317370838,0.2777777777777778,0.0
12a25e22-7b55d2fa,756,3,2,10000,clear,city street,night,12,0,0,0,1,6,0,0,1,20,74.73072213676777,20588.76810495251,2703.5861588646644,0.35,0.05
100f050c-577cc751,757,1,0,10000,clear,highway,night,13,0,0,0,0,0,0,0,0,15,209.13829279367133,10250.764436721007,1648.2870272537873,0.8,0.06666666666666667
1337f4dd-ab3b187e,758,4,3,10000,clear,gas stations,night,3,0,0,0,1,4,1,0,0,8,337.1790587209206,255581.71283950913,41985.864272262974,0.25,0.125
1407449b-06aaf28b,759,3,2,10000,overcast,highway,daytime,1,0,1,0,5,12,1,0,2,21,76.51076552639518,11602.647640692318,946.9131263709011,0.19047619047619047,0.09523809523809523
0ca5c43b-7bf1618e,760,4,3,10000,clear,highway,night,2,0,0,0,1,1,0,0,0,4,224.20734708947614,19316.325038779138,8590.48392152565,0.0,0.25
14b824f6-c6df4ea0,761,1,0,10000,clear,highway,night,6,0,0,0,0,0,0,0,0,6,379.42777127947517,152512.73440666945,27051.8377527842,0.3333333333333333,0.16666666666666666
125134e5-5cfb617d,762,1,0,10000,clear,city street,night,4,0,0,0,5,5,4,0,1,18,119.60139206255852,94109.21450441939,6758.428215471939,0.3333333333333333,0.05555555555555555
10a18a70-851b463c,763,2,1,10000,snowy,city street,night,8,0,1,0,2,2,0,0,2,13,116.89248239167166,122689.15062104362,18629.480003703506,0.5384615384615384,0.15384615384615385
0b833acc-10f2c289,764,3,2,10000,clear,city street,night,5,0,0,0,0,2,0,0,0,21,372.8376315803654,13106.000410237468,2371.0307065792717,0.3333333333333333,0.047619047619047616
121f7fbc-4a090308,765,4,3,10000,undefined,city street,dawn/dusk,5,0,1,0,3,4,0,0,3,13,108.24133458395643,13636.08038848177,1532.3792864866555,0.23076923076923078,0.0
0cc8aed6-12202758,766,4,3,10000,undefined,undefined,night,5,0,0,0,0,1,0,0,0,6,1303.116967259892,24586.409477087287,7821.816107913034,0.3333333333333333,0.0
12595fc5-91e20075,767,2,1,10000,undefined,city street,daytime,6,0,3,0,0,4,0,0,0,13,195.35823861259092,16326.367438194333,4791.839124780595,0.5384615384615384,0.0
1017ef7a-e90255eb,768,2,1,10000,undefined,city street,daytime,4,0,2,0,9,4,1,0,4,21,188.63161779052808,179877.0086187484,11888.881851462394,0.19047619047619047,0.047619047619047616
10b8c492-20e30768,769,2,1,10000,clear,city street,night,16,0,0,0,4,0,3,0,1,20,106.07634263956918,89483.09000424379,7961.771653953898,0.6,0.1
10391e15-2d8173b3,770,1,0,10000,clear,city street,night,15,0,1,0,4,7,0,0,4,27,153.77323500006594,115580.10819364246,8785.778217080426,0.37037037037037035,0.07407407407407407
14b824f6-b0e90183,771,2,1,10000,clear,city street,night,8,0,0,0,0,3,0,0,0,11,295.08767748737,14005.48792476787,5104.548916391289,0.0,0.18181818181818182
121f7fbc-4105d781,772,4,3,10000,clear,city street,daytime,5,0,0,0,4,4,0,0,0,13,463.2090354450086,38009.68135785277,6464.88420027877,0.15384615384615385,0.38461538461538464
10e0e66d-22c8c1cb,773,1,0,10000,snowy,city street,night,5,0,0,0,3,0,0,0,3,8,59.82633435824933,1814.7327790279985,596.4482308370593,0.25,0.0
0a5b6b75-b5beaa44,774,4,3,10000,clear,residential,daytime,10,0,1,0,0,0,0,0,0,11,56.076778564247846,11058.342049338218,2016.8270747538047,0.45454545454545453,0.09090909090909091
1347a204-52155142,775,4,3,10000,clear,city street,night,16,0,0,0,5,0,3,0,2,21,136.02346593589596,73234.0513842504,5640.196104053578,0.38095238095238093,0.09523809523809523
12a7dbfe-a9bb7779,776,3,2,10000,clear,highway,night,16,0,0,0,0,3,0,0,0,19,49.82049140654458,99242.40714795722,8720.07176033713,0.42105263157894735,0.10526315789473684
129833be-f2be8e39,777,3,2,10000,clear,residential,night,7,0,0,0,1,0,0,0,1,8,101.86050846631274,33671.6854351954,9164.898418659268,0.625,0.125
100f050c-59d6b80d,778,1,0,10000,clear,city street,night,7,0,2,0,1,3,1,0,0,14,139.54160721492062,4864.9277057332365,1059.5194563725893,0.6428571428571429,0.0
10fa3de1-9336637a,779,1,0,10000,overcast,highway,dawn/dusk,7,0,1,0,0,9,0,0,0,17,273.3746287501262,27779.20141219779,4081.9998136821096,0.35294117647058826,0.0
10038781-381e164d,780,4,3,10000,clear,city street,night,9,0,0,0,3,16,0,0,3,28,38.40336099973969,622.1344869974047,168.80531946578168,0.2857142857142857,0.0
11fa3e35-a4d5f5e2,781,1,0,10000,clear,highway,night,12,0,0,0,0,6,0,0,0,18,185.76618193736985,39365.533147200666,4630.348271018374,0.3888888888888889,0.0
0a50c21f-7ce4c307,782,4,3,10000,partly cloudy,city street,daytime,4,0,0,0,2,7,0,0,2,13,113.40839311736916,82734.13443091136,6818.960986521677,0.15384615384615385,0.0
0ab179b7-73f29de9,783,1,0,10000,clear,city street,daytime,15,0,0,0,5,5,0,0,3,28,63.262891152387134,31587.516714197634,5070.50875193,0.39285714285714285,0.07142857142857142
13f87f0e-451dc422,784,4,3,10000,rainy,city street,daytime,7,0,0,1,1,3,0,0,0,14,89.63070760385351,5671.631357805486,2198.398391194579,0.5,0.14285714285714285
0a594137-6e8ba4a6,785,1,0,10000,overcast,residential,daytime,8,0,0,0,0,3,0,0,0,11,62.94364086371969,3965.4484362136577,951.4024312020331,0.45454545454545453,0.0
11fb4e6e-74a5e584,786,3,2,10000,clear,city street,night,6,0,0,3,0,1,0,0,0,10,113.17898111601488,8827.960097096926,2399.4026112666897,0.7,0.0
0c81ee49-93738b9d,787,1,0,10000,overcast,highway,dawn/dusk,21,0,0,1,0,13,0,0,0,35,116.02100813024082,24185.407574028268,3082.884369999777,0.5428571428571428,0.05714285714285714
10af4b8b-d876ce50,788,2,1,10000,undefined,city street,daytime,20,0,0,0,0,0,0,0,0,20,130.49412208227605,29899.471123468662,3123.159954264325,0.75,0.05
0a800f65-5ee96eb0,789,3,2,10000,clear,highway,daytime,23,0,1,0,0,0,0,0,0,24,138.02535937999195,82339.03662631962,7924.237984597415,0.8333333333333334,0.041666666666666664
0a493f24-352f747e,790,3,2,10000,clear,highway,daytime,3,0,0,0,0,1,0,0,0,4,719.2832542198166,16440.76001802265,4856.718851973065,0.25,0.0
12dab23b-c8087aa8,791,3,2,10000,clear,residential,daytime,3,0,0,0,0,1,0,0,0,4,999.5806294520779,119769.8364972771,31761.894378073754,0.5,0.25
0b2f825d-e7ec615f,792,1,0,10000,clear,city street,night,11,0,0,0,4,1,0,0,2,16,250.27080823287056,41763.93840726739,5052.993353384071,0.3125,0.0
11467625-96b0a7e0,793,1,0,10000,clear,residential,daytime,14,0,0,0,3,6,0,0,2,27,102.01757630905428,24443.623085711162,2921.137660872923,0.48148148148148145,0.037037037037037035
0ad67e35-56935819,794,3,2,10000,clear,residential,daytime,19,0,0,0,0,1,0,0,0,20,96.69845986560014,18835.48014440231,1922.8490442336292,0.65,0.05
10957f92-decb28ea,795,3,2,10000,clear,city street,night,10,0,0,0,6,0,1,0,5,16,86.99608587571981,34744.06727724421,3843.9135498187,0.0625,0.0625
0fc756fc-a8b6aff0,796,1,0,10000,clear,city street,daytime,14,0,1,1,3,0,2,0,0,23,280.2402454454971,9612.23987725543,2013.3297297628874,0.5652173913043478,0.043478260869565216
12c1bdb3-8584e6f3,797,4,3,10000,clear,city street,daytime,36,0,0,1,6,10,0,0,2,55,46.08401125129795,35499.11273133795,2148.7318788738985,0.7090909090909091,0.01818181818181818
0c9a1af8-dd3b8b7c,798,3,2,10000,clear,residential,daytime,3,0,0,0,8,8,0,0,3,19,125.61218437473143,11185.88236617269,1318.5989883780549,0.2631578947368421,0.0
1185d947-074d622e,799,3,2,10000,overcast,city street,daytime,15,0,1,0,8,6,0,0,5,38,48.361018553532475,90860.38473365367,8245.153039676363,0.5526315789473685,0.07894736842105263
10adbb67-e003311e,800,1,0,10000,clear,residential,night,13,0,0,0,8,0,7,0,0,21,217.9646411693532,40821.65999675628,4226.06709908208,0.42857142857142855,0.047619047619047616
0b392d27-4ce0684d,801,1,0,10000,clear,city street,night,9,0,0,1,2,4,1,0,1,17,113.90610656254536,285655.3333659351,29520.53269836019,0.5294117647058824,0.29411764705882354
10ee3eb0-c205ee54,802,1,0,10000,clear,city street,night,6,0,0,1,10,2,4,0,3,29,98.33618733137614,57487.64694368541,4236.63695656736,0.5172413793103449,0.034482758620689655
10c868d4-e8e36329,803,1,0,10000,clear,city street,daytime,9,0,0,1,7,2,0,0,4,21,136.0234989971403,192982.5161497958,16447.581614892824,0.38095238095238093,0.09523809523809523
0fcd2cf0-c6bce604,804,3,2,10000,undefined,city street,daytime,3,0,0,0,0,1,0,0,0,4,5307.109898553344,106709.67506507046,48626.32496915822,0.5,0.5
11c9c796-54d92870,805,3,2,10000,undefined,highway,daytime,19,0,0,1,0,0,0,0,0,20,109.94783693014774,78003.6755636813,8329.572354409549,0.75,0.1
11ded96e-d01d90e8,806,1,0,10000,clear,city street,daytime,17,0,2,0,6,9,0,0,4,34,211.27230684604953,145255.51992266846,6341.6251547874945,0.47058823529411764,0.058823529411764705
107e165f-1f7983b1,807,3,2,10000,overcast,city street,daytime,11,0,0,0,4,11,0,0,1,34,205.03096481259934,34453.745452141375,4625.628004372477,0.4411764705882353,0.11764705882352941
12317f4f-59be575f,808,3,2,10000,undefined,city street,daytime,2,0,0,0,0,10,0,0,0,14,181.689048307264,60944.34120252139,6214.598876776231,0.21428571428571427,0.07142857142857142
124c7772-efeb2f24,809,1,0,10000,clear,city street,daytime,19,0,1,0,3,1,0,0,2,32,33.64612405074074,15863.024966776054,2306.7692310241614,0.71875,0.125
12eed68d-42d3c8e0,810,3,2,10000,clear,city street,night,22,0,1,0,2,1,0,0,2,26,159.3434748622499,54069.71806987395,7706.267521417966,0.7307692307692307,0.07692307692307693
0cc71303-cf5d7ab2,811,1,0,10000,clear,city street,night,14,0,0,0,2,0,2,0,0,16,171.14793037524024,118467.99192751938,8816.411014841096,0.625,0.0625
0cc71303-fcb81089,812,3,2,10000,clear,highway,night,16,0,0,0,2,1,0,0,2,19,127.32638715360139,49498.447270397046,4591.152461803904,0.631578947368421,0.05263157894736842
0b0e1eb1-399a3892,813,1,0,10000,partly cloudy,city street,daytime,14,0,3,0,11,20,8,0,0,52,36.24837629494122,239477.90626571438,7746.972154896187,0.2692307692307692,0.09615384615384616
137460d7-d99eba62,814,3,2,10000,overcast,city street,daytime,0,0,0,0,4,1,0,0,0,5,51.027312418898575,76.5409824613673,63.78413563595696,0.0,0.0
12fee2da-e253d389,815,1,0,10000,clear,city street,daytime,10,0,0,0,1,0,0,0,1,13,103.04953026232916,106283.29435194515,14449.326952197951,0.7692307692307693,0.15384615384615385
0ac7df0b-e18be171,816,1,0,10000,overcast,residential,daytime,17,0,0,0,0,5,0,0,0,22,119.5076101384718,157941.24575090606,10162.102488331582,0.5909090909090909,0.09090909090909091
0c45e7f1-490282bf,817,2,1,10000,clear,highway,night,0,0,0,0,2,2,1,0,1,4,335.7831525451192,5099.706498356591,1652.6826860799556,0.25,0.25
14899ed9-ef73657a,818,3,2,10000,clear,city street,night,9,0,1,0,0,5,0,0,0,15,58.295760409840156,7763.0525412711095,808.6917878840507,0.5333333333333333,0.0
0a7cbfc6-469c9037,819,1,0,10000,snowy,highway,daytime,5,0,0,0,0,0,0,0,0,5,626.1975869278128,34570.08144245425,9045.489499470954,0.6,0.2
10623982-570b5eac,820,3,2,10000,clear,city street,night,12,0,0,0,1,2,1,0,0,15,77.84450846456916,4536.777979018881,1168.6246037397316,0.5333333333333333,0.0
0cc71303-4a16481d,821,3,2,10000,clear,city street,night,5,0,0,0,7,0,2,0,4,12,138.25210430229214,44258.86072390992,4992.445693973208,0.3333333333333333,0.08333333333333333
0c1eebb0-cbc2eb91,822,3,2,10000,overcast,city street,daytime,10,0,0,0,2,1,1,0,1,14,67.78865465231911,12213.257684357848,1753.455267513314,0.42857142857142855,0.07142857142857142
132f36a5-3e7891ae,823,3,2,10000,rainy,city street,night,14,0,0,0,2,0,0,0,2,16,156.6208541250895,42116.77804108238,7042.366538824503,0.625,0.125
13041e31-34ca4a5f,824,1,0,10000,partly cloudy,highway,daytime,1,0,0,0,0,4,0,0,0,5,186.8268078374267,6113.90762031642,1642.5190758224373,0.2,0.0
0bbb23ca-eb134383,825,1,0,10000,clear,city street,daytime,23,0,3,0,0,1,0,0,0,27,86.5868887897826,17470.568866715566,1755.715577723835,0.8888888888888888,0.0
10a327b0-2d220d35,826,3,2,10000,clear,highway,night,16,0,0,0,8,7,3,0,4,31,245.33042132142015,80928.3667843974,4726.491260418926,0.41935483870967744,0.0967741935483871
0aadb8cc-ca9127fe,827,2,1,10000,clear,city street,night,17,0,0,0,0,1,0,0,0,18,121.12604568405045,78402.9494616229,7880.225372960581,0.7777777777777778,0.1111111111111111
1463dea8-2a4b01d0,828,3,2,10000,clear,highway,daytime,7,0,1,0,11,2,4,0,2,23,108.98233680547993,34326.31432177222,2698.0229653549013,0.30434782608695654,0.043478260869565216
10039792-238ba3e1,829,1,0,10000,overcast,city street,daytime,30,0,0,1,1,3,0,0,1,41,122.24851245609942,58791.734357906695,4984.8171958437515,0.7804878048780488,0.04878048780487805
104dc705-cc0d2564,830,1,0,10000,undefined,city street,daytime,13,0,0,1,6,6,0,0,4,31,77.35878434713624,20612.51872714199,1727.4076406974496,0.41935483870967744,0.0967741935483871
14a34b0d-36f4de12,831,3,2,10000,partly cloudy,city street,daytime,6,0,1,1,4,1,0,2,0,14,280.24019553534,43927.655510790304,4581.2604613462945,0.2857142857142857,0.07142857142857142
104dc705-3ccd710d,832,1,0,10000,clear,city street,daytime,6,0,0,0,0,3,0,0,0,22,153.36798677672263,33785.7947497771,5290.384207848143,0.5,0.09090909090909091
1108435e-b2766f90,833,3,2,10000,clear,city street,night,20,0,0,0,2,6,0,0,2,28,106.3683264204803,111464.6140438378,7998.2646960617785,0.6071428571428571,0.03571428571428571
117138e4-033d0d25,834,2,1,10000,snowy,city street,night,14,0,1,0,4,4,0,0,4,23,153.77322993756937,107641.25803692601,6789.268328678529,0.5217391304347826,0.13043478260869565
1380820f-6a5e1c3e,835,3,2,10000,rainy,city street,daytime,22,0,1,1,3,2,0,0,3,31,128.17189939171496,3925.2643273547333,1219.2868840910505,0.6774193548387096,0.03225806451612903
10d36198-c7304768,836,1,0,10000,clear,highway,daytime,16,0,0,0,0,6,0,0,0,22,134.87593020352233,13451.627312185043,2635.25791420438,0.7272727272727273,0.045454545454545456
146a9c5d-48c9d985,837,3,2,10000,overcast,city street,daytime,2,0,0,0,3,6,0,0,1,11,273.374642250116,2571.4300078137458,929.6290472731675,0.18181818181818182,0.0
0fd7ea11-5bf7add4,838,3,2,10000,clear,city street,night,15,0,0,1,10,8,6,0,4,34,102.51548156255036,6355.959981753021,1179.1600220738426,0.38235294117647056,0.0
0a987fbc-5adf2bca,839,3,2,10000,clear,city street,night,7,0,0,1,2,2,0,0,2,12,82.8843879580422,53569.57046470159,9454.46255902402,0.4166666666666667,0.0
0c13b339-aa4c659e,840,1,0,10000,snowy,highway,daytime,19,0,0,1,6,9,2,0,1,35,86.85169140017686,11688.7908345347,1834.3865163040919,0.45714285714285713,0.02857142857142857
0c6c4570-5e0537e5,841,3,2,10000,clear,city street,daytime,21,0,1,0,4,4,0,0,3,31,45.091570823162556,53433.516072246144,3083.4394576629197,0.6774193548387096,0.03225806451612903
0a848040-9b14805c,842,1,0,10000,clear,residential,dawn/dusk,9,0,0,0,0,9,0,0,0,18,52.45550994495955,9214.41639858844,1256.1750898311213,0.4444444444444444,0.0
149d37b6-9e457a59,843,3,2,10000,undefined,city street,daytime,12,0,1,1,2,4,0,0,2,20,93.41343511256542,131276.97650926874,8492.91358809563,0.45,0.05
111d2983-a2d76f95,844,1,0,10000,clear,highway,night,5,0,0,0,2,2,0,0,2,9,322.27627914294027,97344.55678371216,22303.02393134194,0.1111111111111111,0.1111111111111111
10fc5fdb-f0fee925,845,2,1,10000,clear,residential,night,20,0,0,0,0,3,0,0,0,23,141.3136982482245,58409.66700728688,6816.332873510511,0.6956521739130435,0.08695652173913043
10fa3de1-54566bd3,846,1,0,10000,undefined,city street,dawn/dusk,6,0,0,0,0,0,0,0,0,6,219.2692663125768,17860.47533550852,8443.289051160324,0.5,0.0
12fd9be5-9a9a2d00,847,3,2,10000,clear,city street,night,28,0,0,0,4,3,2,2,0,35,89.72298648558241,52290.55907346428,4153.636138894841,0.7142857142857143,0.05714285714285714
11659c5d-2b5fe71d,848,1,0,10000,clear,city street,night,6,0,1,0,0,1,0,0,0,8,454.84363717130094,116126.82373987592,29752.3568383071,0.25,0.25
13e1012d-1c0895b2,849,4,3,10000,overcast,residential,daytime,11,0,0,0,0,1,0,0,0,12,117.49478002772265,52903.068435202884,4863.094466965625,0.16666666666666666,0.08333333333333333
10c72910-55102d2f,850,3,2,10000,clear,city street,dawn/dusk,18,0,0,0,7,7,1,0,4,32,158.67707093719312,43041.153172867926,4250.646132285308,0.53125,0.03125
10d37848-ac6e84ec,851,3,2,10000,overcast,city street,daytime,17,0,1,0,3,1,0,0,2,26,197.39058913917165,48665.74973470302,5999.63267636922,0.6923076923076923,0.11538461538461539
0ac47490-b6778960,852,3,2,10000,clear,city street,night,8,0,0,0,5,5,0,0,5,18,46.62368285581514,3123.788223621106,569.4752389571981,0.3888888888888889,0.05555555555555555
0c0f3d8e-44d6a26d,853,1,0,10000,clear,residential,daytime,21,0,1,0,0,0,0,0,0,28,145.79989200001967,92043.04471615316,9243.574954612455,0.75,0.03571428571428571
149d37b6-6565e211,854,3,2,10000,clear,highway,dawn/dusk,1,0,0,0,0,5,0,0,0,6,62.741477758844795,3280.483690927841,615.4641510312186,0.0,0.0
