BDD_ID,EVENT_ID,EVENT_TYPE,y,event_time_ms,anchor_source,info_json_path,label_ts_ms
09e4ac3a-34ef3203,495,3,2,1489721654294.0,BDD_START,data/bddk100_info/100k/train/09e4ac3a-34ef3203.json,10000
0867b333-02fd5cf3,496,1,0,1507464994756.0,BDD_START,data/bddk100_info/100k/train/0867b333-02fd5cf3.json,10000
0935be53-9a1f1a91,497,4,3,1503456922192.0,BDD_START,data/bddk100_info/100k/train/0935be53-9a1f1a91.json,10000
09322aca-d4184b1a,498,3,2,1504194335147.0,BDD_START,data/bddk100_info/100k/train/09322aca-d4184b1a.json,10000
089c725b-def00b86,499,4,3,1503799804900.0,BDD_START,data/bddk100_info/100k/train/089c725b-def00b86.json,10000
08ac23b4-2031c61b,500,1,0,1507346061925.0,BDD_START,data/bddk100_info/100k/train/08ac23b4-2031c61b.json,10000
08030962-867756a2,501,1,0,1507415199522.0,BDD_START,data/bddk100_info/100k/train/08030962-867756a2.json,10000
08f7bc96-150878fe,502,2,1,1503723799571.0,BDD_START,data/bddk100_info/100k/train/08f7bc96-150878fe.json,10000
083174cc-11a28344,503,4,3,1507263142049.0,BDD_START,data/bddk100_info/100k/train/083174cc-11a28344.json,10000
099d8913-48b371ce,504,1,0,1488685331722.0,BDD_START,data/bddk100_info/100k/train/099d8913-48b371ce.json,10000
08c35741-50cb85ef,505,3,2,1506808895165.0,BDD_START,data/bddk100_info/100k/train/08c35741-50cb85ef.json,10000
08fc12ef-39f16566,506,3,2,1506739239080.0,BDD_START,data/bddk100_info/100k/train/08fc12ef-39f16566.json,10000
08600583-56f80631,507,4,3,1507428322719.0,BDD_START,data/bddk100_info/100k/train/08600583-56f80631.json,10000
0973a4ae-441acd83,508,4,3,1503826316670.0,BDD_START,data/bddk100_info/100k/train/0973a4ae-441acd83.json,10000
0943bcdd-481da984,509,4,3,1490364047048.0,BDD_START,data/bddk100_info/100k/train/0943bcdd-481da984.json,10000
0868eac6-a70556b4,510,4,3,1503864295832.0,BDD_START,data/bddk100_info/100k/train/0868eac6-a70556b4.json,10000
0868eac6-a70556b4,511,4,3,1503864295832.0,BDD_START,data/bddk100_info/100k/train/0868eac6-a70556b4.json,10000
0a229f92-6799c19f,512,3,2,1507096164927.0,BDD_START,data/bddk100_info/100k/train/0a229f92-6799c19f.json,10000
094abeaf-c901b4f6,513,2,1,1507506854748.0,BDD_START,data/bddk100_info/100k/train/094abeaf-c901b4f6.json,10000
08592dc6-483fb0f4,514,3,2,1504337257107.0,BDD_START,data/bddk100_info/100k/train/08592dc6-483fb0f4.json,10000
083174cc-0249b0b9,515,4,3,1507265147408.0,BDD_START,data/bddk100_info/100k/train/083174cc-0249b0b9.json,10000
09058abf-a039ab07,516,1,0,1505405158059.0,BDD_START,data/bddk100_info/100k/train/09058abf-a039ab07.json,10000
088f9e4e-64c3714f,517,4,3,1503622096033.0,BDD_START,data/bddk100_info/100k/train/088f9e4e-64c3714f.json,10000
08ffb626-fa887664,518,3,2,1504127630536.0,BDD_START,data/bddk100_info/100k/train/08ffb626-fa887664.json,10000
08ef9f76-98fad0d1,519,4,3,1503876852095.0,BDD_START,data/bddk100_info/100k/train/08ef9f76-98fad0d1.json,10000
09604a5b-bb74b576,520,3,2,1505365391890.0,BDD_START,data/bddk100_info/100k/train/09604a5b-bb74b576.json,10000
08f7bc96-82c4d570,521,1,0,1503724940884.0,BDD_START,data/bddk100_info/100k/train/08f7bc96-82c4d570.json,10000
0844afed-62a1b2be,522,3,2,1489721994513.0,BDD_START,data/bddk100_info/100k/train/0844afed-62a1b2be.json,10000
08b61578-35cae2fa,523,3,2,1503878767056.0,BDD_START,data/bddk100_info/100k/train/08b61578-35cae2fa.json,10000
080aeb7a-fbcbca53,524,1,0,1507399537074.0,BDD_START,data/bddk100_info/100k/train/080aeb7a-fbcbca53.json,10000
07f66a41-02f8045a,525,1,0,1507429808323.0,BDD_START,data/bddk100_info/100k/train/07f66a41-02f8045a.json,10000
099f0478-a978c1be,526,1,0,1504128335674.0,BDD_START,data/bddk100_info/100k/train/099f0478-a978c1be.json,10000
088351d1-30833ddc,527,1,0,1504132314734.0,BDD_START,data/bddk100_info/100k/train/088351d1-30833ddc.json,10000
087ad1c6-93a9e125,528,1,0,1507044124699.0,BDD_START,data/bddk100_info/100k/train/087ad1c6-93a9e125.json,10000
07f4db9c-ea11f3a0,529,3,2,1504232095115.0,BDD_START,data/bddk100_info/100k/train/07f4db9c-ea11f3a0.json,10000
0908b2c6-07100ed6,530,1,0,1490021485117.0,BDD_START,data/bddk100_info/100k/train/0908b2c6-07100ed6.json,10000
09a3ff75-72315256,531,3,2,1505084407201.0,BDD_START,data/bddk100_info/100k/train/09a3ff75-72315256.json,10000
092a4d43-1663d2fd,532,4,3,1490032344634.0,BDD_START,data/bddk100_info/100k/train/092a4d43-1663d2fd.json,10000
0922c7dc-00f2625e,533,3,2,1503787035844.0,BDD_START,data/bddk100_info/100k/train/0922c7dc-00f2625e.json,10000
086f115c-50964a56,534,1,0,1506715021571.0,BDD_START,data/bddk100_info/100k/train/086f115c-50964a56.json,10000
09077539-d62cae4a,535,1,0,1503921971457.0,BDD_START,data/bddk100_info/100k/train/09077539-d62cae4a.json,10000
09c287b9-7c1b1570,536,3,2,1506792554814.0,BDD_START,data/bddk100_info/100k/train/09c287b9-7c1b1570.json,10000
099f402b-b59e4a27,537,4,3,1504268255686.0,BDD_START,data/bddk100_info/100k/train/099f402b-b59e4a27.json,10000
09f80246-1f6ced19,538,1,0,1503877011722.0,BDD_START,data/bddk100_info/100k/train/09f80246-1f6ced19.json,10000
083965ae-096a80bc,539,3,2,1507482333288.0,BDD_START,data/bddk100_info/100k/train/083965ae-096a80bc.json,10000
07fad9ad-aaae2bf1,540,1,0,1506766413469.0,BDD_START,data/bddk100_info/100k/train/07fad9ad-aaae2bf1.json,10000
094a88ce-225be062,541,1,0,1490579086417.0,BDD_START,data/bddk100_info/100k/train/094a88ce-225be062.json,10000
08e16a31-71c2ac9b,542,3,2,1506968557231.0,BDD_START,data/bddk100_info/100k/train/08e16a31-71c2ac9b.json,10000
07f99854-0c9179ab,543,1,0,1506890224168.0,BDD_START,data/bddk100_info/100k/train/07f99854-0c9179ab.json,10000
08f90823-bf09bf13,544,3,2,1504104832727.0,BDD_START,data/bddk100_info/100k/train/08f90823-bf09bf13.json,10000
0965f189-557b389b,545,3,2,1504049956606.0,BDD_START,data/bddk100_info/100k/train/0965f189-557b389b.json,10000
08e0470b-f27b12e1,546,1,0,1504335180210.0,BDD_START,data/bddk100_info/100k/train/08e0470b-f27b12e1.json,10000
07eabbe1-e60b697d,547,1,0,1507054853631.0,BDD_START,data/bddk100_info/100k/train/07eabbe1-e60b697d.json,10000
08a0bf03-d6ca7e96,548,1,0,1503875909021.0,BDD_START,data/bddk100_info/100k/train/08a0bf03-d6ca7e96.json,10000
0a0c3694-f3444902,549,1,0,1507115374935.0,BDD_START,data/bddk100_info/100k/train/0a0c3694-f3444902.json,10000
07f2751a-3b403333,550,4,3,1503588454399.0,BDD_START,data/bddk100_info/100k/train/07f2751a-3b403333.json,10000
07ee3187-174684bf,551,3,2,1507168078568.0,BDD_START,data/bddk100_info/100k/train/07ee3187-174684bf.json,10000
09c452f4-5069c919,552,1,0,1503681565190.0,BDD_START,data/bddk100_info/100k/train/09c452f4-5069c919.json,10000
0844afed-c1671c1b,553,1,0,1489723677745.0,BDD_START,data/bddk100_info/100k/train/0844afed-c1671c1b.json,10000
08280ddd-fe763bef,554,1,0,1505352013635.0,BDD_START,data/bddk100_info/100k/train/08280ddd-fe763bef.json,10000
082f16d5-2f45d59e,555,1,0,1503764178827.0,BDD_START,data/bddk100_info/100k/train/082f16d5-2f45d59e.json,10000
0989746b-936d0a21,556,1,0,1503536502343.0,BDD_START,data/bddk100_info/100k/train/0989746b-936d0a21.json,10000
09ac7416-6b722ba9,557,1,0,1490588732522.0,BDD_START,data/bddk100_info/100k/train/09ac7416-6b722ba9.json,10000
088588be-a1b2c890,558,3,2,1503515385396.0,BDD_START,data/bddk100_info/100k/train/088588be-a1b2c890.json,10000
09d60d59-2fbe6729,559,3,2,1489376282616.0,BDD_START,data/bddk100_info/100k/train/09d60d59-2fbe6729.json,10000
083174cc-49ed008b,560,2,1,1507264830391.0,BDD_START,data/bddk100_info/100k/train/083174cc-49ed008b.json,10000
09b80f74-c763ee9b,561,1,0,1489806803850.0,BDD_START,data/bddk100_info/100k/train/09b80f74-c763ee9b.json,10000
0989746b-f41d88ca,562,1,0,1503541257142.0,BDD_START,data/bddk100_info/100k/train/0989746b-f41d88ca.json,10000
08952c41-6107aa98,563,4,3,1490510740129.0,BDD_START,data/bddk100_info/100k/train/08952c41-6107aa98.json,10000
080aeb7a-a660360a,564,3,2,1507394751562.0,BDD_START,data/bddk100_info/100k/train/080aeb7a-a660360a.json,10000
08605381-3c49572a,565,1,0,1490025629302.0,BDD_START,data/bddk100_info/100k/train/08605381-3c49572a.json,10000
09f609ac-a781fd1c,566,3,2,1503974604849.0,BDD_START,data/bddk100_info/100k/train/09f609ac-a781fd1c.json,10000
09077539-f76006d1,567,1,0,1503922333536.0,BDD_START,data/bddk100_info/100k/train/09077539-f76006d1.json,10000
08822b78-139672d0,568,4,3,1490321116901.0,BDD_START,data/bddk100_info/100k/train/08822b78-139672d0.json,10000
09d9403c-7087e413,569,4,3,1506849626083.0,BDD_START,data/bddk100_info/100k/train/09d9403c-7087e413.json,10000
08952c41-61d98712,570,3,2,1490504237053.0,BDD_START,data/bddk100_info/100k/train/08952c41-61d98712.json,10000
08ffb626-1c25b2a4,571,3,2,1504131246047.0,BDD_START,data/bddk100_info/100k/train/08ffb626-1c25b2a4.json,10000
09a1bb0d-24c1ecd4,572,1,0,1507151799506.0,BDD_START,data/bddk100_info/100k/train/09a1bb0d-24c1ecd4.json,10000
080f9a47-c88dc0a5,573,4,3,1489807666109.0,BDD_START,data/bddk100_info/100k/train/080f9a47-c88dc0a5.json,10000
08227ff8-582c6d01,574,3,2,1503786903515.0,BDD_START,data/bddk100_info/100k/train/08227ff8-582c6d01.json,10000
099ddbb4-57099da2,575,3,2,1506691158667.0,BDD_START,data/bddk100_info/100k/train/099ddbb4-57099da2.json,10000
08ba8824-190e42d4,576,1,0,1504004703293.0,BDD_START,data/bddk100_info/100k/train/08ba8824-190e42d4.json,10000
09e76fbb-8f30108f,577,3,2,1506663305948.0,BDD_START,data/bddk100_info/100k/train/09e76fbb-8f30108f.json,10000
09ab745c-b5f1fcce,578,1,0,1504102487263.0,BDD_START,data/bddk100_info/100k/train/09ab745c-b5f1fcce.json,10000
08ad7534-5dd9b225,579,4,3,1490108109338.0,BDD_START,data/bddk100_info/100k/train/08ad7534-5dd9b225.json,10000
09444e33-9601db9a,580,1,0,1489967768361.0,BDD_START,data/bddk100_info/100k/train/09444e33-9601db9a.json,10000
09cdd188-b60d1d91,581,3,2,1504305510048.0,BDD_START,data/bddk100_info/100k/train/09cdd188-b60d1d91.json,10000
09297ff2-504a7e21,582,1,0,1503594262867.0,BDD_START,data/bddk100_info/100k/train/09297ff2-504a7e21.json,10000
0a11fb20-76cf7b52,583,3,2,1504245955415.0,BDD_START,data/bddk100_info/100k/train/0a11fb20-76cf7b52.json,10000
09a24438-2716030b,584,1,0,1490275374541.0,BDD_START,data/bddk100_info/100k/train/09a24438-2716030b.json,10000
0894d380-788dbe9d,585,1,0,1506948735300.0,BDD_START,data/bddk100_info/100k/train/0894d380-788dbe9d.json,10000
08e467a4-7a7e3d4b,586,1,0,1503676017033.0,BDD_START,data/bddk100_info/100k/train/08e467a4-7a7e3d4b.json,10000
0837760b-ad283de3,587,2,1,1504290583666.0,BDD_START,data/bddk100_info/100k/train/0837760b-ad283de3.json,10000
0a42ee8c-13838721,588,1,0,1505436654854.0,BDD_START,data/bddk100_info/100k/train/0a42ee8c-13838721.json,10000
08ad7534-3db5e60b,589,3,2,1490106914481.0,BDD_START,data/bddk100_info/100k/train/08ad7534-3db5e60b.json,10000
08ffb626-02eb6a44,590,3,2,1504126372108.0,BDD_START,data/bddk100_info/100k/train/08ffb626-02eb6a44.json,10000
091df216-7fb5670c,591,1,0,1504156843696.0,BDD_START,data/bddk100_info/100k/train/091df216-7fb5670c.json,10000
092b387a-1827765a,592,1,0,1504357039595.0,BDD_START,data/bddk100_info/100k/train/092b387a-1827765a.json,10000
0924b40b-748ac7ce,593,1,0,1490351457384.0,BDD_START,data/bddk100_info/100k/train/0924b40b-748ac7ce.json,10000
08dbf441-c7669ef2,594,3,2,1504391159956.0,BDD_START,data/bddk100_info/100k/train/08dbf441-c7669ef2.json,10000
0a3e70d1-a515ffaf,595,3,2,1507221840762.0,BDD_START,data/bddk100_info/100k/train/0a3e70d1-a515ffaf.json,10000
08c0f170-382c29db,596,1,0,1490099947628.0,BDD_START,data/bddk100_info/100k/train/08c0f170-382c29db.json,10000
09cdd188-4e98738e,597,1,0,1504300265538.0,BDD_START,data/bddk100_info/100k/train/09cdd188-4e98738e.json,10000
0844afed-b7fa350e,598,3,2,1489722645288.0,BDD_START,data/bddk100_info/100k/train/0844afed-b7fa350e.json,10000
0813b764-ca9bd8c3,599,1,0,1503456334930.0,BDD_START,data/bddk100_info/100k/train/0813b764-ca9bd8c3.json,10000
09d6c5f6-2d65cc73,600,3,2,1506863928060.0,BDD_START,data/bddk100_info/100k/train/09d6c5f6-2d65cc73.json,10000
0a0c3694-24fe9c8d,601,2,1,1507125109896.0,BDD_START,data/bddk100_info/100k/train/0a0c3694-24fe9c8d.json,10000
08ef9f76-89584399,602,1,0,1503875002855.0,BDD_START,data/bddk100_info/100k/train/08ef9f76-89584399.json,10000
08dd4b3a-7b6701ff,603,1,0,1503995742161.0,BDD_START,data/bddk100_info/100k/train/08dd4b3a-7b6701ff.json,10000
0a34cf13-0309971f,604,1,0,1490016104686.0,BDD_START,data/bddk100_info/100k/train/0a34cf13-0309971f.json,10000
0a0379a5-3870b241,605,1,0,1504299362805.0,BDD_START,data/bddk100_info/100k/train/0a0379a5-3870b241.json,10000
0a0a0b1a-7c39d841,606,1,0,1507391750203.0,BDD_START,data/bddk100_info/100k/train/0a0a0b1a-7c39d841.json,10000
0890ad75-188c8f6e,607,3,2,1505010822694.0,BDD_START,data/bddk100_info/100k/train/0890ad75-188c8f6e.json,10000
07eabbe1-693691f6,608,1,0,1507038099803.0,BDD_START,data/bddk100_info/100k/train/07eabbe1-693691f6.json,10000
08892113-a931622d,609,1,0,1506816768423.0,BDD_START,data/bddk100_info/100k/train/08892113-a931622d.json,10000
0a2804db-677b1b1d,610,1,0,1503590779716.0,BDD_START,data/bddk100_info/100k/train/0a2804db-677b1b1d.json,10000
08c35741-9a520c61,611,3,2,1506808194696.0,BDD_START,data/bddk100_info/100k/train/08c35741-9a520c61.json,10000
0908b2c6-07100ed6,612,4,3,1490021505317.0,BDD_START,data/bddk100_info/100k/train/0908b2c6-07100ed6.json,10000
13ea6934-805bf4e8,613,2,1,1503624816126.0,BDD_START,data/bddk100_info/100k/train/13ea6934-805bf4e8.json,10000
10f92555-e2e18af8,614,3,2,1507244873881.0,BDD_START,data/bddk100_info/100k/train/10f92555-e2e18af8.json,10000
0be60f15-4bd4b9d4,615,4,3,1490657222144.0,BDD_START,data/bddk100_info/100k/train/0be60f15-4bd4b9d4.json,10000
117a25ea-e50ce840,616,4,3,1506989776269.0,BDD_START,data/bddk100_info/100k/train/117a25ea-e50ce840.json,10000
1360daf5-b6526ed1,617,1,0,1507364028500.0,BDD_START,data/bddk100_info/100k/train/1360daf5-b6526ed1.json,10000
12e1df52-407e1ad9,618,4,3,1503730302734.0,BDD_START,data/bddk100_info/100k/train/12e1df52-407e1ad9.json,10000
1017ef7a-352dfbb8,619,4,3,1503830879285.0,BDD_START,data/bddk100_info/100k/train/1017ef7a-352dfbb8.json,10000
1252678c-c5725fe3,620,4,3,1504057955213.0,BDD_START,data/bddk100_info/100k/train/1252678c-c5725fe3.json,10000
0a6dbe46-5ee02013,621,3,2,1506810464051.0,BDD_START,data/bddk100_info/100k/train/0a6dbe46-5ee02013.json,10000
10b29d06-1114fd4d,622,1,0,1507589732397.0,BDD_START,data/bddk100_info/100k/train/10b29d06-1114fd4d.json,10000
0af30faa-3a2e26aa,623,2,1,1507268733964.0,BDD_START,data/bddk100_info/100k/train/0af30faa-3a2e26aa.json,10000
1003daad-d20984f7,624,3,2,1506713600168.0,BDD_START,data/bddk100_info/100k/train/1003daad-d20984f7.json,10000
0b05f0b9-6fb236ee,625,4,3,1506664607538.0,BDD_START,data/bddk100_info/100k/train/0b05f0b9-6fb236ee.json,10000
104dc705-72cee165,626,4,3,1507401849490.0,BDD_START,data/bddk100_info/100k/train/104dc705-72cee165.json,10000
12cfedaf-f50392c1,627,2,1,1507412767180.0,BDD_START,data/bddk100_info/100k/train/12cfedaf-f50392c1.json,10000
11b47a8a-e8b493d6,628,1,0,1490391001908.0,BDD_START,data/bddk100_info/100k/train/11b47a8a-e8b493d6.json,10000
0c6482e0-75260514,629,4,3,1490412486620.0,BDD_START,data/bddk100_info/100k/train/0c6482e0-75260514.json,10000
1255bb0a-1c43983f,630,1,0,1504080805835.0,BDD_START,data/bddk100_info/100k/train/1255bb0a-1c43983f.json,10000
10b090cc-5359747e,631,4,3,1506648673390.0,BDD_START,data/bddk100_info/100k/train/10b090cc-5359747e.json,10000
10ec4581-4559cd31,632,1,0,1503970092832.0,BDD_START,data/bddk100_info/100k/train/10ec4581-4559cd31.json,10000
0ce5101a-9f7e7fd8,633,1,0,1489783320580.0,BDD_START,data/bddk100_info/100k/train/0ce5101a-9f7e7fd8.json,10000
1111a8b5-cbea7ce2,634,4,3,1505370763057.0,BDD_START,data/bddk100_info/100k/train/1111a8b5-cbea7ce2.json,10000
1017ef7a-50d087cf,635,3,2,1503824598428.0,BDD_START,data/bddk100_info/100k/train/1017ef7a-50d087cf.json,10000
0fc290b5-f43ff329,636,4,3,1507109288982.0,BDD_START,data/bddk100_info/100k/train/0fc290b5-f43ff329.json,10000
1303aa76-3123ff37,637,4,3,1507407252488.0,BDD_START,data/bddk100_info/100k/train/1303aa76-3123ff37.json,10000
0b36ee90-f89cd13d,638,3,2,1507557273974.0,BDD_START,data/bddk100_info/100k/train/0b36ee90-f89cd13d.json,10000
114a3caf-f0fb8b63,639,1,0,1505128079430.0,BDD_START,data/bddk100_info/100k/train/114a3caf-f0fb8b63.json,10000
13b4fa5d-35b4436d,640,4,3,1503700959328.0,BDD_START,data/bddk100_info/100k/train/13b4fa5d-35b4436d.json,10000
0b6dd7d8-ff3ac76b,641,1,0,1490398771338.0,BDD_START,data/bddk100_info/100k/train/0b6dd7d8-ff3ac76b.json,10000
10ec4581-473cbeec,642,1,0,1503968430342.0,BDD_START,data/bddk100_info/100k/train/10ec4581-473cbeec.json,10000
10ced427-af655277,643,2,1,1490397116206.0,BDD_START,data/bddk100_info/100k/train/10ced427-af655277.json,10000
0a987fbc-48d777e2,644,4,3,1507346625555.0,BDD_START,data/bddk100_info/100k/train/0a987fbc-48d777e2.json,10000
149e074a-0161ed63,645,3,2,1503755783668.0,BDD_START,data/bddk100_info/100k/train/149e074a-0161ed63.json,10000
0adac7af-a2cd919a,646,3,2,1507424849308.0,BDD_START,data/bddk100_info/100k/train/0adac7af-a2cd919a.json,10000
114f1f65-0dde834f,647,4,3,1506750817378.0,BDD_START,data/bddk100_info/100k/train/114f1f65-0dde834f.json,10000
11293a61-02d1d404,648,3,2,1507057412661.0,BDD_START,data/bddk100_info/100k/train/11293a61-02d1d404.json,10000
12b071b9-489bf995,649,3,2,1507070852383.0,BDD_START,data/bddk100_info/100k/train/12b071b9-489bf995.json,10000
11513e3d-150058c3,650,1,0,1506732458818.0,BDD_START,data/bddk100_info/100k/train/11513e3d-150058c3.json,10000
12149aae-a323a442,651,1,0,1506976677102.0,BDD_START,data/bddk100_info/100k/train/12149aae-a323a442.json,10000
0c2347b9-bdbbede5,652,1,0,1506826999946.0,BDD_START,data/bddk100_info/100k/train/0c2347b9-bdbbede5.json,10000
14942896-b3e38c80,653,1,0,1505350002053.0,BDD_START,data/bddk100_info/100k/train/14942896-b3e38c80.json,10000
0c3eee84-79b49aaa,654,3,2,1503680375288.0,BDD_START,data/bddk100_info/100k/train/0c3eee84-79b49aaa.json,10000
0ae768b1-c8e2a68c,655,3,2,1506679814600.0,BDD_START,data/bddk100_info/100k/train/0ae768b1-c8e2a68c.json,10000
13285709-f95226e7,656,3,2,1506973808342.0,BDD_START,data/bddk100_info/100k/train/13285709-f95226e7.json,10000
0a9d2d3e-50c65398,657,4,3,1507394927021.0,BDD_START,data/bddk100_info/100k/train/0a9d2d3e-50c65398.json,10000
13a4e4da-1e2ce046,658,3,2,1507232216117.0,BDD_START,data/bddk100_info/100k/train/13a4e4da-1e2ce046.json,10000
0bf4162f-ab9fe384,659,3,2,1504117135921.0,BDD_START,data/bddk100_info/100k/train/0bf4162f-ab9fe384.json,10000
0fc0c815-8ba80d60,660,3,2,1490197490749.0,BDD_START,data/bddk100_info/100k/train/0fc0c815-8ba80d60.json,10000
0c005860-45e2b557,661,1,0,1507059962581.0,BDD_START,data/bddk100_info/100k/train/0c005860-45e2b557.json,10000
12d8cf1c-bac76333,662,4,3,1503648419199.0,BDD_START,data/bddk100_info/100k/train/12d8cf1c-bac76333.json,10000
0b0fa35c-d94dd14a,663,4,3,1503632775067.0,BDD_START,data/bddk100_info/100k/train/0b0fa35c-d94dd14a.json,10000
10189cd7-29a89d7c,664,3,2,1504051887591.0,BDD_START,data/bddk100_info/100k/train/10189cd7-29a89d7c.json,10000
13059030-c7c0492d,665,4,3,1504119274565.0,BDD_START,data/bddk100_info/100k/train/13059030-c7c0492d.json,10000
11577eed-c514f733,666,1,0,1490554451563.0,BDD_START,data/bddk100_info/100k/train/11577eed-c514f733.json,10000
0ab1b9e8-016bab4d,667,1,0,1489271720132.0,BDD_START,data/bddk100_info/100k/train/0ab1b9e8-016bab4d.json,10000
12b071b9-76cc39fa,668,1,0,1507072929176.0,BDD_START,data/bddk100_info/100k/train/12b071b9-76cc39fa.json,10000
10380cdd-86bc507d,669,1,0,1507011354980.0,BDD_START,data/bddk100_info/100k/train/10380cdd-86bc507d.json,10000
108c0ff8-c951d826,670,1,0,1503557306292.0,BDD_START,data/bddk100_info/100k/train/108c0ff8-c951d826.json,10000
0a851459-0fb97708,671,3,2,1504128860137.0,BDD_START,data/bddk100_info/100k/train/0a851459-0fb97708.json,10000
1025cadf-6086cac4,672,1,0,1507470509496.0,BDD_START,data/bddk100_info/100k/train/1025cadf-6086cac4.json,10000
11bf7bec-7600e6ca,673,3,2,1507061217429.0,BDD_START,data/bddk100_info/100k/train/11bf7bec-7600e6ca.json,10000
120f96e5-7fdb83ae,674,3,2,1489975314527.0,BDD_START,data/bddk100_info/100k/train/120f96e5-7fdb83ae.json,10000
131db8a7-0da6f1cc,675,1,0,1507322844447.0,BDD_START,data/bddk100_info/100k/train/131db8a7-0da6f1cc.json,10000
1136e848-28282fe0,676,1,0,1505399728202.0,BDD_START,data/bddk100_info/100k/train/1136e848-28282fe0.json,10000
111ddfcb-f3f8f7d2,677,3,2,1505313398842.0,BDD_START,data/bddk100_info/100k/train/111ddfcb-f3f8f7d2.json,10000
1391b29a-54dd4d9b,678,3,2,1507353248251.0,BDD_START,data/bddk100_info/100k/train/1391b29a-54dd4d9b.json,10000
0c775a1a-4f7ad1e4,679,4,3,1507565530623.0,BDD_START,data/bddk100_info/100k/train/0c775a1a-4f7ad1e4.json,10000
0b228400-ed7aa358,680,1,0,1504107002734.0,BDD_START,data/bddk100_info/100k/train/0b228400-ed7aa358.json,10000
10cfd088-90385f59,681,4,3,1507268066194.0,BDD_START,data/bddk100_info/100k/train/10cfd088-90385f59.json,10000
12ef2c75-84a7b643,682,1,0,1507336903604.0,BDD_START,data/bddk100_info/100k/train/12ef2c75-84a7b643.json,10000
1220d324-59b0d637,683,3,2,1506722139794.0,BDD_START,data/bddk100_info/100k/train/1220d324-59b0d637.json,10000
1213a39e-a7936cf1,684,2,1,1504218285348.0,BDD_START,data/bddk100_info/100k/train/1213a39e-a7936cf1.json,10000
119f21d5-31aa6bb6,685,3,2,1503673236291.0,BDD_START,data/bddk100_info/100k/train/119f21d5-31aa6bb6.json,10000
1033005c-df0cfd69,686,1,0,1503505189206.0,BDD_START,data/bddk100_info/100k/train/1033005c-df0cfd69.json,10000
0b91b26d-2d0f5e80,687,3,2,1503543504942.0,BDD_START,data/bddk100_info/100k/train/0b91b26d-2d0f5e80.json,10000
12c7c52f-d6bb6cef,688,1,0,1504227667693.0,BDD_START,data/bddk100_info/100k/train/12c7c52f-d6bb6cef.json,10000
11c85011-63c4b94c,689,4,3,1506757095741.0,BDD_START,data/bddk100_info/100k/train/11c85011-63c4b94c.json,10000
0a4ef631-6a2cae37,690,4,3,1507165638236.0,BDD_START,data/bddk100_info/100k/train/0a4ef631-6a2cae37.json,10000
13796ade-27cebc03,691,3,2,1489276046315.0,BDD_START,data/bddk100_info/100k/train/13796ade-27cebc03.json,10000
100a3dd7-edc04608,692,1,0,1489884012586.0,BDD_START,data/bddk100_info/100k/train/100a3dd7-edc04608.json,10000
0ab48bce-b22afc10,693,1,0,1503819095358.0,BDD_START,data/bddk100_info/100k/train/0ab48bce-b22afc10.json,10000
129ea8c8-80129f9b,694,1,0,1503847007716.0,BDD_START,data/bddk100_info/100k/train/129ea8c8-80129f9b.json,10000
14969e1e-055033e1,695,4,3,1507439719536.0,BDD_START,data/bddk100_info/100k/train/14969e1e-055033e1.json,10000
143c43d3-43c06508,696,1,0,1507489196573.0,BDD_START,data/bddk100_info/100k/train/143c43d3-43c06508.json,10000
10a99d63-6b137451,697,1,0,1489627248205.0,BDD_START,data/bddk100_info/100k/train/10a99d63-6b137451.json,10000
10c3a8f6-af40f230,698,3,2,1503893712883.0,BDD_START,data/bddk100_info/100k/train/10c3a8f6-af40f230.json,10000
1108435e-a66a5bd9,699,3,2,1505191796812.0,BDD_START,data/bddk100_info/100k/train/1108435e-a66a5bd9.json,10000
128ebc74-ae23d744,700,1,0,1503524287468.0,BDD_START,data/bddk100_info/100k/train/128ebc74-ae23d744.json,10000
14763895-f405c817,701,3,2,1505300886144.0,BDD_START,data/bddk100_info/100k/train/14763895-f405c817.json,10000
121b3cea-972c6d2c,702,3,2,1506862061016.0,BDD_START,data/bddk100_info/100k/train/121b3cea-972c6d2c.json,10000
135a9354-3c1d7523,703,1,0,1489786946566.0,BDD_START,data/bddk100_info/100k/train/135a9354-3c1d7523.json,10000
0acd25d7-3b21984a,704,3,2,1505411838380.0,BDD_START,data/bddk100_info/100k/train/0acd25d7-3b21984a.json,10000
0a9fa549-8ed0921d,705,1,0,1504035861138.0,BDD_START,data/bddk100_info/100k/train/0a9fa549-8ed0921d.json,10000
14c24fe0-24603d3e,706,1,0,1503856726438.0,BDD_START,data/bddk100_info/100k/train/14c24fe0-24603d3e.json,10000
114e578a-47a24858,707,1,0,1490433689784.0,BDD_START,data/bddk100_info/100k/train/114e578a-47a24858.json,10000
1434a72c-655e983f,708,1,0,1506842416112.0,BDD_START,data/bddk100_info/100k/train/1434a72c-655e983f.json,10000
0b2ea587-0b9240b3,709,1,0,1504332575310.0,BDD_START,data/bddk100_info/100k/train/0b2ea587-0b9240b3.json,10000
0af99ed6-252c770e,710,3,2,1505069828049.0,BDD_START,data/bddk100_info/100k/train/0af99ed6-252c770e.json,10000
12772a6e-4a3ee382,711,1,0,1506806177117.0,BDD_START,data/bddk100_info/100k/train/12772a6e-4a3ee382.json,10000
134b1055-ab8226f8,712,1,0,1503639759208.0,BDD_START,data/bddk100_info/100k/train/134b1055-ab8226f8.json,10000
